game,model,experiment,metric,mean,std,var,median,max,min,skew
adventuregame,gemma-7b-it,basic-hard,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,basic-hard,no_exit_to,0.3125,0.6020797289396148,0.3625,0.0,2.0,0.0,1.8900005759816685
adventuregame,gemma-7b-it,basic-hard,not_room_type,0.1875,0.5439056290693572,0.2958333333333333,0.0,2.0,0.0,3.0297302250084424
adventuregame,gemma-7b-it,basic-hard,other_room_argument,0.0625,0.24999999999999997,0.062499999999999986,0.0,1.0,0.0,4.0
adventuregame,gemma-7b-it,basic-hard,plan_average_viability_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,basic-hard,plan_followed_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,basic-hard,pre_state_mismatch,0.0625,0.25,0.0625,0.0,1.0,0.0,4.0
adventuregame,gemma-7b-it,basic-hard,successful_actions,2.25,1.653279569018299,2.7333333333333325,2.0,6.0,0.0,0.6575463910092327
adventuregame,gemma-7b-it,basic-hard,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,basic-hard,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,basic-hard,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,basic-hard,turn_limit_loss,0.375,0.5,0.25000000000000006,0.0,1.0,0.0,0.5714285714285715
adventuregame,gemma-7b-it,basic-hard,turn_ratio,,,,,,,
adventuregame,gemma-7b-it,basic-hard,turns_over_par,,,,,,,
adventuregame,gemma-7b-it,basic-hard,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,basic-hard,undefined_action_verb,6.1875,9.724325169388361,94.5625,3.0,40.0,0.0,3.129212292730551
adventuregame,gemma-7b-it,basic-hard,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,basic-hard,undefined_repr_str,0.4375,0.7274384280931732,0.5291666666666667,0.0,2.0,0.0,1.43344730859383
adventuregame,gemma-7b-it,planning-easy,Aborted,0.875,0.3415650255319866,0.11666666666666665,1.0,1.0,0.0,-2.5094573304390857
adventuregame,gemma-7b-it,planning-easy,Lose,0.125,0.3415650255319866,0.11666666666666667,0.0,1.0,0.0,2.5094573304390857
adventuregame,gemma-7b-it,planning-easy,Main Score,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,Parsed Request Count,9.75,15.972893705691945,255.13333333333335,4.0,50.0,1.0,2.351636029997957
adventuregame,gemma-7b-it,planning-easy,Played,0.125,0.3415650255319866,0.11666666666666667,0.0,1.0,0.0,2.5094573304390857
adventuregame,gemma-7b-it,planning-easy,Request Count,10.625,15.63702870326286,244.5166666666666,5.0,50.0,2.0,2.3449295887992747
adventuregame,gemma-7b-it,planning-easy,Request Success Ratio,0.7441964285714285,0.18948695252609504,0.0359053051776266,0.7916666666666667,1.0,0.5,-0.28677994552182834
adventuregame,gemma-7b-it,planning-easy,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,Violated Request Count,0.875,0.3415650255319866,0.11666666666666665,1.0,1.0,0.0,-2.5094573304390857
adventuregame,gemma-7b-it,planning-easy,achieved_goal_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,action_parsing_fail,1.0,1.3662601021279466,1.866666666666667,0.0,3.0,0.0,0.7169878086968816
adventuregame,gemma-7b-it,planning-easy,action_resolution_fail,7.625,16.6368065845983,276.78333333333336,1.5,50.0,0.0,2.452858454049138
adventuregame,gemma-7b-it,planning-easy,bad_plan_dismiss_ratio,0.776547619047619,0.2509212956260179,0.06296149659863948,0.88,1.0,0.3333333333333333,-0.43908573109685156
adventuregame,gemma-7b-it,planning-easy,bad_plan_follow_ratio,0.22345238095238096,0.25092129562601784,0.06296149659863944,0.12,0.6666666666666666,0.0,0.4390857310968514
adventuregame,gemma-7b-it,planning-easy,entity_already_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,entity_not_accessible,7.625,16.6368065845983,276.78333333333336,1.5,50.0,0.0,2.452858454049138
adventuregame,gemma-7b-it,planning-easy,finish_speed,,,,,,,
adventuregame,gemma-7b-it,planning-easy,going_to_current_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,hallucination_count,0.125,0.3415650255319866,0.11666666666666665,0.0,1.0,0.0,2.5094573304390857
adventuregame,gemma-7b-it,planning-easy,lark_exception,0.25,0.6831300510639732,0.4666666666666666,0.0,2.0,0.0,2.5094573304390857
adventuregame,gemma-7b-it,planning-easy,malformed_command,0.125,0.3415650255319866,0.11666666666666665,0.0,1.0,0.0,2.5094573304390857
adventuregame,gemma-7b-it,planning-easy,manipulating_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,no_exit_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,not_room_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,other_room_argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,plan_average_viability_ratio,0.03571428571428571,0.12508500511013043,0.01564625850340136,0.0,0.5,0.0,3.873142502275874
adventuregame,gemma-7b-it,planning-easy,plan_followed_ratio,0.23238095238095238,0.26104412707659047,0.06814403628117913,0.12,0.6666666666666666,0.0,0.4161500008185673
adventuregame,gemma-7b-it,planning-easy,pre_state_mismatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,successful_actions,1.125,0.6191391873668903,0.38333333333333336,1.0,2.0,0.0,-0.06019176544749677
adventuregame,gemma-7b-it,planning-easy,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,turn_limit_loss,0.125,0.3415650255319866,0.11666666666666667,0.0,1.0,0.0,2.5094573304390857
adventuregame,gemma-7b-it,planning-easy,turn_ratio,,,,,,,
adventuregame,gemma-7b-it,planning-easy,turns_over_par,,,,,,,
adventuregame,gemma-7b-it,planning-easy,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,undefined_action_verb,0.625,1.1474609652039003,1.3166666666666664,0.0,3.0,0.0,1.4656149851987468
adventuregame,gemma-7b-it,planning-easy,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-easy,undefined_repr_str,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,Aborted,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,gemma-7b-it,planning-hard,Lose,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,Main Score,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,Parsed Request Count,5.25,5.335416259924492,28.466666666666658,3.0,22.0,1.0,2.2942695831411197
adventuregame,gemma-7b-it,planning-hard,Played,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,Request Count,6.25,5.335416259924492,28.466666666666658,4.0,23.0,2.0,2.2942695831411197
adventuregame,gemma-7b-it,planning-hard,Request Success Ratio,0.7522429261559697,0.1411936960319807,0.019935659799171366,0.75,0.9565217391304348,0.5,-0.3877129124308134
adventuregame,gemma-7b-it,planning-hard,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,Violated Request Count,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,gemma-7b-it,planning-hard,achieved_goal_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,action_parsing_fail,1.875,3.461695153148719,11.98333333333333,1.0,14.0,0.0,3.205815543708634
adventuregame,gemma-7b-it,planning-hard,action_resolution_fail,1.125,1.454876856186346,2.1166666666666663,0.5,5.0,0.0,1.3870574280568126
adventuregame,gemma-7b-it,planning-hard,bad_plan_dismiss_ratio,0.9180253623188406,0.17931854540659783,0.032155140726738085,1.0,1.0,0.5,-1.902799646011243
adventuregame,gemma-7b-it,planning-hard,bad_plan_follow_ratio,0.08197463768115942,0.1793185454065978,0.03215514072673808,0.0,0.5,0.0,1.9027996460112426
adventuregame,gemma-7b-it,planning-hard,entity_already_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,entity_not_accessible,1.0,1.5055453054181622,2.266666666666667,0.0,5.0,0.0,1.473544095268394
adventuregame,gemma-7b-it,planning-hard,finish_speed,,,,,,,
adventuregame,gemma-7b-it,planning-hard,going_to_current_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,hallucination_count,0.125,0.3415650255319866,0.11666666666666665,0.0,1.0,0.0,2.5094573304390857
adventuregame,gemma-7b-it,planning-hard,lark_exception,0.5,0.7302967433402214,0.5333333333333333,0.0,2.0,0.0,1.1736911946539275
adventuregame,gemma-7b-it,planning-hard,malformed_command,0.0625,0.24999999999999997,0.06249999999999999,0.0,1.0,0.0,4.0
adventuregame,gemma-7b-it,planning-hard,manipulating_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,no_exit_to,0.125,0.3415650255319866,0.11666666666666664,0.0,1.0,0.0,2.5094573304390857
adventuregame,gemma-7b-it,planning-hard,not_room_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,other_room_argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,plan_average_viability_ratio,0.031249999999999993,0.057935148929483905,0.00335648148148148,0.0,0.1666666666666666,0.0,1.5305035436577774
adventuregame,gemma-7b-it,planning-hard,plan_followed_ratio,0.10280797101449275,0.18829834821609237,0.035456267940908774,0.0,0.5,0.0,1.4498799875270179
adventuregame,gemma-7b-it,planning-hard,pre_state_mismatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,successful_actions,2.25,1.879716290649558,3.533333333333333,2.0,8.0,0.0,1.9960573741932957
adventuregame,gemma-7b-it,planning-hard,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,turn_limit_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,turn_ratio,,,,,,,
adventuregame,gemma-7b-it,planning-hard,turns_over_par,,,,,,,
adventuregame,gemma-7b-it,planning-hard,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,undefined_action_verb,1.125,3.2429410519876343,10.516666666666664,0.0,13.0,0.0,3.705790161444548
adventuregame,gemma-7b-it,planning-hard,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-7b-it,planning-hard,undefined_repr_str,0.1875,0.40311288741492746,0.16249999999999998,0.0,1.0,0.0,1.7719247798458353
adventuregame,gemma2-9b-it,basic-easy,Aborted,0.5625,0.51234753829798,0.2625,1.0,1.0,0.0,-0.27882859227100953
adventuregame,gemma2-9b-it,basic-easy,Lose,0.25,0.4472135954999579,0.2,0.0,1.0,0.0,1.2777531299998799
adventuregame,gemma2-9b-it,basic-easy,Main Score,37.5,41.94352464039305,1759.259259259259,16.666666666666664,100.0,0.0,0.42305364306859444
adventuregame,gemma2-9b-it,basic-easy,Parsed Request Count,29.875,15.551527256189342,241.85,27.5,50.0,8.0,0.11515135325449821
adventuregame,gemma2-9b-it,basic-easy,Played,0.4375,0.5123475382979799,0.26249999999999996,0.0,1.0,0.0,0.27882859227100953
adventuregame,gemma2-9b-it,basic-easy,Request Count,30.4375,15.4227915761058,237.86250000000004,28.5,50.0,8.0,0.06410797765172416
adventuregame,gemma2-9b-it,basic-easy,Request Success Ratio,0.9749688651402362,0.028089614966907206,0.0007890264689890973,0.9761363636363636,1.0,0.9166666666666666,-0.8999754865406793
adventuregame,gemma2-9b-it,basic-easy,Success,0.1875,0.40311288741492746,0.16249999999999998,0.0,1.0,0.0,1.7719247798458353
adventuregame,gemma2-9b-it,basic-easy,Violated Request Count,0.5625,0.51234753829798,0.2625,1.0,1.0,0.0,-0.27882859227100953
adventuregame,gemma2-9b-it,basic-easy,achieved_goal_ratio,0.375,0.41943524640393054,0.17592592592592593,0.16666666666666666,1.0,0.0,0.4230536430685947
adventuregame,gemma2-9b-it,basic-easy,action_parsing_fail,7.8125,10.578082687015323,111.89583333333331,0.5,31.0,0.0,1.1219097718615907
adventuregame,gemma2-9b-it,basic-easy,action_resolution_fail,5.75,6.191391873668904,38.333333333333336,4.5,26.0,0.0,2.516015795705365
adventuregame,gemma2-9b-it,basic-easy,bad_plan_dismiss_ratio,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,gemma2-9b-it,basic-easy,bad_plan_follow_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,entity_already_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,entity_not_accessible,3.625,3.964425136973413,15.716666666666665,3.5,15.0,0.0,1.594624494208682
adventuregame,gemma2-9b-it,basic-easy,finish_speed,0.054554554554554525,0.05406100500297419,0.0029225922619316004,0.0555555555555555,0.1081081081081081,0.0,-0.08329405172613145
adventuregame,gemma2-9b-it,basic-easy,going_to_current_room,0.125,0.3415650255319866,0.11666666666666665,0.0,1.0,0.0,2.5094573304390857
adventuregame,gemma2-9b-it,basic-easy,hallucination_count,0.1875,0.4031128874149275,0.1625,0.0,1.0,0.0,1.7719247798458353
adventuregame,gemma2-9b-it,basic-easy,lark_exception,1.625,4.096746676734275,16.78333333333333,0.0,15.0,0.0,2.881158464709118
adventuregame,gemma2-9b-it,basic-easy,malformed_command,0.5625,1.75,3.0625,0.0,7.0,0.0,3.7620991253644314
adventuregame,gemma2-9b-it,basic-easy,manipulating_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,no_exit_to,1.375,1.2041594578792296,1.45,1.0,4.0,0.0,0.7281820400968333
adventuregame,gemma2-9b-it,basic-easy,not_room_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,other_room_argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,plan_average_viability_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,plan_followed_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,pre_state_mismatch,0.625,2.0289570391377603,4.116666666666666,0.0,8.0,0.0,3.651583912165846
adventuregame,gemma2-9b-it,basic-easy,successful_actions,16.3125,5.510217781540036,30.3625,15.0,26.0,8.0,0.5754175041361914
adventuregame,gemma2-9b-it,basic-easy,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,turn_limit_loss,0.25,0.4472135954999579,0.2,0.0,1.0,0.0,1.2777531299998799
adventuregame,gemma2-9b-it,basic-easy,turn_ratio,0.9454454454454454,0.05406100500297419,0.0029225922619316004,0.9444444444444444,1.0,0.8918918918918919,0.08329405172614301
adventuregame,gemma2-9b-it,basic-easy,turns_over_par,2.0,2.0,4.0,2.0,4.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,undefined_action_verb,5.5,8.75595035770913,76.66666666666666,0.0,30.0,0.0,1.8131414351313428
adventuregame,gemma2-9b-it,basic-easy,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-easy,undefined_repr_str,0.125,0.3415650255319866,0.11666666666666665,0.0,1.0,0.0,2.5094573304390857
adventuregame,gemma2-9b-it,basic-hard,Aborted,0.25,0.44721359549995804,0.20000000000000007,0.0,1.0,0.0,1.2777531299998799
adventuregame,gemma2-9b-it,basic-hard,Lose,0.625,0.5,0.25000000000000006,1.0,1.0,0.0,-0.5714285714285715
adventuregame,gemma2-9b-it,basic-hard,Main Score,33.33333333333333,38.49001794597505,1481.4814814814813,16.666666666666664,100.0,0.0,0.5938459911664724
adventuregame,gemma2-9b-it,basic-hard,Parsed Request Count,42.75,9.963265863494092,99.26666666666668,50.0,50.0,24.0,-0.7799927424635902
adventuregame,gemma2-9b-it,basic-hard,Played,0.75,0.4472135954999579,0.2,1.0,1.0,0.0,-1.2777531299998799
adventuregame,gemma2-9b-it,basic-hard,Request Count,43.0,9.709102258533829,94.2666666666667,50.0,50.0,24.0,-0.8421167059365774
adventuregame,gemma2-9b-it,basic-hard,Request Success Ratio,0.9926238102767989,0.013223805052511051,0.0001748690200668168,1.0,1.0,0.967741935483871,-1.2949211297983458
adventuregame,gemma2-9b-it,basic-hard,Success,0.125,0.3415650255319866,0.11666666666666667,0.0,1.0,0.0,2.5094573304390857
adventuregame,gemma2-9b-it,basic-hard,Violated Request Count,0.25,0.44721359549995804,0.20000000000000007,0.0,1.0,0.0,1.2777531299998799
adventuregame,gemma2-9b-it,basic-hard,achieved_goal_ratio,0.3333333333333333,0.3849001794597505,0.14814814814814817,0.16666666666666666,1.0,0.0,0.5938459911664725
adventuregame,gemma2-9b-it,basic-hard,action_parsing_fail,11.875,16.684823443277228,278.3833333333333,0.5,42.0,0.0,0.9009105888281738
adventuregame,gemma2-9b-it,basic-hard,action_resolution_fail,7.125,5.251983752196243,27.58333333333333,6.0,19.0,1.0,1.0996276566331091
adventuregame,gemma2-9b-it,basic-hard,bad_plan_dismiss_ratio,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,gemma2-9b-it,basic-hard,bad_plan_follow_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-hard,entity_already_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-hard,entity_not_accessible,3.75,3.8384024454626084,14.733333333333333,2.0,11.0,0.0,0.994272729206342
adventuregame,gemma2-9b-it,basic-hard,finish_speed,0.1738095238095238,0.05724197752462531,0.003276643990929709,0.1738095238095238,0.2142857142857143,0.1333333333333333,
adventuregame,gemma2-9b-it,basic-hard,going_to_current_room,0.375,1.4999999999999998,2.2499999999999996,0.0,6.0,0.0,4.000000000000001
adventuregame,gemma2-9b-it,basic-hard,hallucination_count,0.0625,0.24999999999999997,0.06249999999999999,0.0,1.0,0.0,4.0
adventuregame,gemma2-9b-it,basic-hard,lark_exception,4.375,7.392563831310488,54.650000000000006,0.0,23.0,0.0,1.5503751008936317
adventuregame,gemma2-9b-it,basic-hard,malformed_command,0.0625,0.24999999999999997,0.06249999999999999,0.0,1.0,0.0,4.0
adventuregame,gemma2-9b-it,basic-hard,manipulating_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-hard,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-hard,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-hard,no_exit_to,2.6875,2.70108003090122,7.295833333333335,1.5,8.0,0.0,0.9359613040946573
adventuregame,gemma2-9b-it,basic-hard,not_room_type,0.1875,0.5439056290693574,0.29583333333333334,0.0,2.0,0.0,3.0297302250084424
adventuregame,gemma2-9b-it,basic-hard,other_room_argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-hard,plan_average_viability_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-hard,plan_followed_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-hard,pre_state_mismatch,0.125,0.3415650255319866,0.11666666666666667,0.0,1.0,0.0,2.5094573304390857
adventuregame,gemma2-9b-it,basic-hard,successful_actions,23.75,11.18630114619365,125.13333333333334,23.0,44.0,7.0,0.15577967627432265
adventuregame,gemma2-9b-it,basic-hard,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-hard,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-hard,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-hard,turn_limit_loss,0.625,0.5,0.25000000000000006,1.0,1.0,0.0,-0.5714285714285715
adventuregame,gemma2-9b-it,basic-hard,turn_ratio,0.8261904761904761,0.057241977524625266,0.0032766439909297043,0.8261904761904761,0.8666666666666667,0.7857142857142857,
adventuregame,gemma2-9b-it,basic-hard,turns_over_par,5.0,1.4142135623730951,2.0,5.0,6.0,4.0,
adventuregame,gemma2-9b-it,basic-hard,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-hard,undefined_action_verb,7.4375,10.295427787777122,105.99583333333332,0.5,26.0,0.0,0.9451171970284641
adventuregame,gemma2-9b-it,basic-hard,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,basic-hard,undefined_repr_str,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,planning-easy,Aborted,0.625,0.49999999999999994,0.24999999999999997,1.0,1.0,0.0,-0.5714285714285715
adventuregame,gemma2-9b-it,planning-easy,Lose,0.125,0.3415650255319866,0.11666666666666667,0.0,1.0,0.0,2.5094573304390857
adventuregame,gemma2-9b-it,planning-easy,Main Score,29.166666666666664,45.338235029118145,2055.5555555555557,0.0,100.0,0.0,0.9821786071214577
adventuregame,gemma2-9b-it,planning-easy,Parsed Request Count,20.0625,12.819093831728773,164.32916666666668,16.0,50.0,7.0,1.7430548402276715
adventuregame,gemma2-9b-it,planning-easy,Played,0.375,0.49999999999999994,0.24999999999999997,0.0,1.0,0.0,0.5714285714285715
adventuregame,gemma2-9b-it,planning-easy,Request Count,20.6875,12.663431604426977,160.3625,16.5,50.0,8.0,1.6854318975395124
adventuregame,gemma2-9b-it,planning-easy,Request Success Ratio,0.9602846478286897,0.037968394198075635,0.0014415989579804635,0.9582608695652174,1.0,0.875,-0.5997671288488026
adventuregame,gemma2-9b-it,planning-easy,Success,0.25,0.44721359549995804,0.20000000000000007,0.0,1.0,0.0,1.2777531299998799
adventuregame,gemma2-9b-it,planning-easy,Violated Request Count,0.625,0.49999999999999994,0.24999999999999997,1.0,1.0,0.0,-0.5714285714285715
adventuregame,gemma2-9b-it,planning-easy,achieved_goal_ratio,0.29166666666666663,0.45338235029118146,0.20555555555555557,0.0,1.0,0.0,0.9821786071214578
adventuregame,gemma2-9b-it,planning-easy,action_parsing_fail,11.125,14.791326287163479,218.78333333333333,6.0,44.0,0.0,1.4467124826024995
adventuregame,gemma2-9b-it,planning-easy,action_resolution_fail,1.1875,1.3275918047351754,1.7625,1.0,5.0,0.0,1.7590946761313122
adventuregame,gemma2-9b-it,planning-easy,bad_plan_dismiss_ratio,0.9668413220551378,0.07052425844678578,0.004973671029469036,1.0,1.0,0.736842105263158,-2.7322013845014532
adventuregame,gemma2-9b-it,planning-easy,bad_plan_follow_ratio,0.03315867794486215,0.07052425844678578,0.004973671029469036,0.0,0.2631578947368421,0.0,2.732201384501455
adventuregame,gemma2-9b-it,planning-easy,entity_already_inventory,0.0625,0.24999999999999997,0.06249999999999999,0.0,1.0,0.0,4.0
adventuregame,gemma2-9b-it,planning-easy,entity_not_accessible,0.625,0.806225774829855,0.65,0.5,3.0,0.0,1.7174040173890401
adventuregame,gemma2-9b-it,planning-easy,finish_speed,0.06359126984126982,0.04321618052312475,0.0018676382590073074,0.05277777777777775,0.125,0.0238095238095238,1.367713280315271
adventuregame,gemma2-9b-it,planning-easy,going_to_current_room,0.0625,0.25,0.0625,0.0,1.0,0.0,4.0
adventuregame,gemma2-9b-it,planning-easy,hallucination_count,0.0625,0.24999999999999997,0.06249999999999999,0.0,1.0,0.0,4.0
adventuregame,gemma2-9b-it,planning-easy,lark_exception,4.4375,7.136467380060437,50.929166666666674,0.0,21.0,0.0,1.3368008646144878
adventuregame,gemma2-9b-it,planning-easy,malformed_command,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,planning-easy,manipulating_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,planning-easy,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,planning-easy,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,planning-easy,no_exit_to,0.3125,0.6020797289396148,0.3625,0.0,2.0,0.0,1.8900005759816685
adventuregame,gemma2-9b-it,planning-easy,not_room_type,0.125,0.5,0.25,0.0,2.0,0.0,4.0
adventuregame,gemma2-9b-it,planning-easy,other_room_argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,planning-easy,plan_average_viability_ratio,0.13706191378066376,0.19067806872845453,0.03635812589401323,0.04414682539682535,0.6111111111111112,0.0,1.4881275124447129
adventuregame,gemma2-9b-it,planning-easy,plan_followed_ratio,0.13911497493734334,0.20773148054675417,0.043152368010146505,0.02,0.6666666666666666,0.0,1.629847607054565
adventuregame,gemma2-9b-it,planning-easy,pre_state_mismatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma2-9b-it,planning-easy,successful_actions,7.75,4.155317877932646,17.26666666666667,8.0,13.0,1.0,-0.25645139480092954
